KEY	SEVERITY	TYPE	COMPONENT	LINE	MESSAGE
AZm2cvBbkIN1_xueZgZL	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/gse-saves.js	88	Prefer using an optional chain expression instead, as it's more concise and easier to read.
AZm2cvBbkIN1_xueZgZM	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/gse-saves.js	112	Handle this exception or don't catch it at all.
AZm2cvEckIN1_xueZgcP	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/i18n.js	32	Refactor this asynchronous operation outside of the constructor.
AZm2cvEckIN1_xueZgcY	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/i18n.js	380	Handle this exception or don't catch it at all.
AZm2cvEckIN1_xueZgcb	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/i18n.js	439	Prefer `String#replaceAll()` over `String#replace()`.
AZm2cvBskIN1_xueZgZV	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/performance.js	66	Prefer `globalThis` over `global`.
AZm2cvBskIN1_xueZgZW	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/performance.js	67	Prefer `globalThis` over `global`.
AZm2cvBskIN1_xueZgZX	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/performance.js	119	Prefer `globalThis` over `global`.
AZm2cvBskIN1_xueZgZY	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/performance.js	120	Prefer `globalThis` over `global`.
AZm2cvARkIN1_xueZgX6	CRITICAL	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	40	Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.
AZm2cvARkIN1_xueZgYA	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	56	Handle this exception or don't catch it at all.
AZm2cvARkIN1_xueZgYD	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	78	Handle this exception or don't catch it at all.
AZm2cvARkIN1_xueZgYC	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	85	Handle this exception or don't catch it at all.
AZm2cvARkIN1_xueZgYF	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/main/modules/steam-local-games.js	133	Prefer `Number.parseInt` over `parseInt`.
AZm2cvIKkIN1_xueZgee	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	189	Prefer `globalThis` over `window`.
AZm2cvIKkIN1_xueZgef	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	226	Remove this commented out code.
AZm2cvIKkIN1_xueZgeg	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	231	Prefer `globalThis` over `window`.
AZm2cvIKkIN1_xueZgeh	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	238	Prefer `globalThis` over `window`.
AZm2cvIKkIN1_xueZgei	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	284	Remove this commented out code.
AZm2cvIKkIN1_xueZgej	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	286	Prefer `globalThis` over `window`.
AZm2cvIKkIN1_xueZgek	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	293	Prefer `globalThis` over `window`.
AZm2cvIKkIN1_xueZgel	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	303	Prefer `globalThis` over `window`.
AZm2cvIKkIN1_xueZgem	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	311	Add logic to this catch clause or eliminate it and rethrow the exception automatically.
AZm2cvIKkIN1_xueZgen	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	312	Remove this commented out code.
AZm2cvIKkIN1_xueZgeo	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	714	Unexpected duplicate selector ".goldberg-migration-overlay", first used at line 355
AZm2cvIKkIN1_xueZgep	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/dialogs/GoldbergMigrationDialog.vue	718	Unexpected duplicate selector ".goldberg-migration-dialog", first used at line 369
AZm2cvH1kIN1_xueZgeF	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	55	A form label must be associated with a control.
AZm2cvH1kIN1_xueZgeG	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	79	A form label must be associated with a control.
AZm2cvH1kIN1_xueZgeH	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	272	Handle this exception or don't catch it at all.
AZm2cvH1kIN1_xueZgeI	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	297	Remove this commented out code.
AZm2cvH1kIN1_xueZgeJ	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	299	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeK	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	306	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeL	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	321	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeM	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	329	Add logic to this catch clause or eliminate it and rethrow the exception automatically.
AZm2cvH1kIN1_xueZgeN	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	330	Remove this commented out code.
AZm2cvH1kIN1_xueZgeO	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	340	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeP	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	348	Add logic to this catch clause or eliminate it and rethrow the exception automatically.
AZm2cvH1kIN1_xueZgeQ	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	349	Remove this commented out code.
AZm2cvH1kIN1_xueZgeR	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	362	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeS	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	363	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeT	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	364	Prefer `structuredClone(â¦)` over `JSON.parse(JSON.stringify(â¦))` to create a deep clone.
AZm2cvH1kIN1_xueZgeU	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	365	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeV	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	375	Remove this commented out code.
AZm2cvH1kIN1_xueZgeW	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	377	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeX	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	384	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeY	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	405	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeZ	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	432	Remove this commented out code.
AZm2cvH1kIN1_xueZgea	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	434	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgeb	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	441	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZgec	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	456	Prefer `globalThis` over `window`.
AZm2cvH1kIN1_xueZged	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/components/settings/GoldbergMigrationSettings.vue	502	Remove this commented out code.
AZm2cvIvkIN1_xueZge5	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/index.html	140	A form label must be associated with a control.
AZm2cvIvkIN1_xueZge6	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/index.html	153	A form label must be associated with a control.
AZm2cvIekIN1_xueZgeq	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	415	Prefer `globalThis` over `window`.
AZm2cvIekIN1_xueZger	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	418	Prefer `globalThis` over `window`.
AZm2cvIekIN1_xueZges	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	427	Prefer `.dataset` over `setAttribute(â¦)`.
AZm2cvIekIN1_xueZgex	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	492	Prefer `globalThis` over `window`.
AZm2cvIekIN1_xueZgey	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	498	Prefer `globalThis` over `window`.
AZnD6an2E_2A7xMuD-f-	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	532	Remove this useless assignment to variable "phaseKey".
AZnD6an2E_2A7xMuD-f9	MINOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/splash.html	532	Remove the declaration of the unused 'phaseKey' variable.
AZm2cvFwkIN1_xueZgdF	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	1152	Unexpected duplicate selector ".modal-overlay", first used at line 144
AZm2cvFwkIN1_xueZgdG	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	1172	Unexpected duplicate selector ".modal", first used at line 27
AZm2cvFwkIN1_xueZgdH	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	1189	Unexpected duplicate selector ".modal-header", first used at line 191
AZm2cvFwkIN1_xueZgdI	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	1203	Unexpected duplicate selector ".modal-close", first used at line 206
AZm2cvFwkIN1_xueZgdJ	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	1213	Unexpected duplicate selector ".modal-close:hover", first used at line 217
AZm2cvFwkIN1_xueZgdK	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	1218	Unexpected duplicate selector ".modal-body", first used at line 222
AZm2cvFwkIN1_xueZgdL	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2138	Unexpected duplicate selector ".settings-section", first used at line 2044
AZm2cvFwkIN1_xueZgdM	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2249	Unexpected duplicate selector ".input-group", first used at line 475
AZm2cvFwkIN1_xueZgdN	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2267	Unexpected duplicate selector ".modal-footer", first used at line 1229
AZm2cvFwkIN1_xueZgdO	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2276	Unexpected duplicate selector ".modal-actions", first used at line 1247
AZm2cvFwkIN1_xueZgdP	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2282	Unexpected duplicate selector ".notification", first used at line 289
AZm2cvFwkIN1_xueZgdQ	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2297	Unexpected duplicate selector ".notification.show", first used at line 304
AZm2cvFwkIN1_xueZgdR	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2301	Unexpected duplicate selector ".notification-success", first used at line 309
AZm2cvFwkIN1_xueZgdS	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2305	Unexpected duplicate selector ".notification-error", first used at line 314
AZm2cvFwkIN1_xueZgdT	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2309	Unexpected duplicate selector ".notification-info", first used at line 319
AZm2cvFwkIN1_xueZgdU	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2325	Unexpected duplicate selector ".stat-item", first used at line 1918
AZm2cvFwkIN1_xueZgdV	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2335	Unexpected duplicate selector ".stat-label", first used at line 1628
AZm2cvFwkIN1_xueZgdW	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2341	Unexpected duplicate selector ".stat-value", first used at line 1620
AZm2cvFwkIN1_xueZgdX	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2710	Unexpected duplicate selector ".modal-footer", first used at line 2696
AZm2cvFwkIN1_xueZgdY	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2812	Unexpected duplicate selector ".modal", first used at line 27
AZm2cvFwkIN1_xueZgdZ	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2829	Unexpected duplicate selector ".modal.show", first used at line 42
AZm2cvFwkIN1_xueZgda	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2834	Unexpected duplicate selector ".modal-content", first used at line 154
AZm2cvFwkIN1_xueZgdb	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2847	Unexpected duplicate selector ".modal.show .modal-content", first used at line 168
AZm2cvFwkIN1_xueZgdc	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2851	Unexpected duplicate selector ".modal-header", first used at line 191
AZm2cvFwkIN1_xueZgdd	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2860	Unexpected duplicate selector ".modal-header h3", first used at line 199
AZm2cvFwkIN1_xueZgde	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2867	Unexpected duplicate selector ".modal-close", first used at line 206
AZm2cvFwkIN1_xueZgdf	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2883	Unexpected duplicate selector ".modal-close:hover", first used at line 217
AZm2cvFwkIN1_xueZgdg	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2888	Unexpected duplicate selector ".modal-body", first used at line 222
AZm2cvFwkIN1_xueZgdh	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2899	Unexpected duplicate selector ".modal-footer", first used at line 1229
AZm2cvFwkIN1_xueZgdi	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	2995	Unexpected duplicate selector ".theme-dropdown", first used at line 2946
AZm2cvFwkIN1_xueZgdD	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3012	Unexpected duplicate "background-clip"
AZm2cvFwkIN1_xueZgdj	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3090	Unexpected duplicate selector ".theme-dropdown", first used at line 2946
AZm2cvFwkIN1_xueZgdk	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3106	Unexpected duplicate selector ".theme-dropdown", first used at line 2946
AZm2cvFwkIN1_xueZgdl	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3189	Unexpected duplicate selector ".language-dropdown", first used at line 3140
AZm2cvFwkIN1_xueZgdE	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3206	Unexpected duplicate "background-clip"
AZm2cvFwkIN1_xueZgdm	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3284	Unexpected duplicate selector ".language-dropdown", first used at line 3140
AZm2cvFwkIN1_xueZgdn	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3300	Unexpected duplicate selector ".language-dropdown", first used at line 3140
AZm2cvFwkIN1_xueZgdo	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	3717	Unexpected duplicate selector ".chart-icon", first used at line 1758
AZm2cvFwkIN1_xueZgdp	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4016	Unexpected duplicate selector ".stats-grid-horizontal", first used at line 3786
AZm2cvFwkIN1_xueZgdq	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4021	Unexpected duplicate selector ".stat-item-horizontal", first used at line 3795
AZm2cvFwkIN1_xueZgdr	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4027	Unexpected duplicate selector ".stat-item-horizontal .stat-number", first used at line 3817
AZm2cvFwkIN1_xueZgds	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4031	Unexpected duplicate selector ".stat-item-horizontal .stat-text", first used at line 3824
AZm2cvFwkIN1_xueZgdt	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4036	Unexpected duplicate selector ".tab-nav", first used at line 2069
AZm2cvFwkIN1_xueZgdu	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4041	Unexpected duplicate selector ".tab-btn", first used at line 2079
AZm2cvFwkIN1_xueZgdv	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4047	Unexpected duplicate selector ".tab-btn i", first used at line 2111
AZm2cvFwkIN1_xueZgdw	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/components.css	4051	Unexpected duplicate selector ".tab-content", first used at line 2117
AZm2cvG5kIN1_xueZgd7	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/styles/layout.css	185	Unexpected duplicate "transition"
AZm2cvG5kIN1_xueZgd8	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/styles/layout.css	186	Unexpected duplicate "backdrop-filter"
AZm2cvG5kIN1_xueZgd9	MAJOR	BUG	CDTeamMods_Achievements-Manager:src/renderer/styles/layout.css	187	Unexpected duplicate "overflow"
AZm2cvG5kIN1_xueZgd-	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/layout.css	932	Unexpected duplicate selector ".theme-option.selected::before", first used at line 731
AZm2cvHekIN1_xueZgd_	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/pages.css	659	Unexpected duplicate selector ".backup-btn.btn-primary", first used at line 567
AZm2cvHekIN1_xueZgeA	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/pages.css	667	Unexpected duplicate selector ".backup-btn:hover i", first used at line 647
AZm2cvHekIN1_xueZgeB	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/pages.css	1260	Unexpected duplicate selector ".backup-info", first used at line 777
AZm2cvHekIN1_xueZgeC	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/pages.css	1419	Unexpected duplicate selector ".games-filters .filter-group .input-with-icon .select option", first used at line 1408
AZm2cvHekIN1_xueZgeD	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/pages.css	1902	Unexpected duplicate selector ".backup-actions .btn-primary", first used at line 1125
AZm2cvHekIN1_xueZgeE	MAJOR	CODE_SMELL	CDTeamMods_Achievements-Manager:src/renderer/styles/pages.css	1910	Unexpected duplicate selector ".backup-actions .btn:hover i", first used at line 1205
